playerA_market_prob,bookie_margin,pA_fatigue_load,fatigue_load_diff,pA_fatigue_tax,fatigue_tax_diff,playerA_surface_elo,surface_elo_diff,binary_target,playerA_points_won_pct,minutes
0.5366,0.079,37.44714555828442,-45.16291260736239,-0.144390965525318,0.0139426037539206,1446.7563922344327,-78.37381069376124,1,0.549,72.0
0.4233,0.0737,54.63871747242223,-66.20762979144982,-0.144390965525318,-0.1220288517205068,1481.4400477661072,-72.85594921959978,1,0.5943,62.0
0.3126,0.0665,53.0147569223013,-16.988814415166914,0.0,0.29296011411411677,1534.7707806611415,-13.850366214784115,1,0.5512,65.0
0.3549,0.0735,35.0,-71.43685280781838,0.0126905079205376,-0.1713343675774612,1461.6635313352708,-76.86293299567069,1,0.5067,138.0
0.5366,0.079,97.98364889166396,56.5286976033153,0.12794109433584122,0.29296011411411677,1556.1739147021422,5.031582393733743,0,0.4895,135.0
0.4634,0.079,45.0,-23.33523170147123,0.0875896963907619,0.0788994060398988,1508.2020985401907,-86.19852623648808,0,0.408,90.0
0.4111,0.081,95.4161841431591,36.9161841431591,-0.144390965525318,-0.197937284304177,1454.7996029476678,-179.2537244291243,0,0.4118,59.0
0.7091,0.0579,48.08326112068524,4.242640687119284,-0.0918748837916896,-0.1184620589012553,1593.859980676737,91.85221079293638,0,0.4976,126.0
0.375,0.0667,99.03914353994082,-7.064116619628408,0.0270816831014739,0.0452422705177495,1458.233559672817,-149.0610763701095,0,0.4753,103.0
0.625,0.0667,65.5,-13.532377259755664,0.0843440725821059,-0.0947758938608374,1643.4228412007276,115.03452992993653,1,0.619,63.0
0.5366,0.079,85.89518395093589,37.2207859570689,0.0680805681560092,0.1669773169666175,1490.268068866937,63.06310286519647,1,0.578,71.0
0.75,0.0667,44.0,13.594408408978456,0.0807967643213737,0.0807967643213737,1632.352606280128,104.79708860072516,1,0.5536,88.0
0.375,0.0667,36.46875,-39.78734665440989,-0.144390965525318,-0.292220855280429,1463.687731635973,-36.53102699392889,0,0.434,78.0
0.4111,0.081,82.4760280736516,-42.29646455628166,-0.144390965525318,-0.2089623196241004,1495.9201570023276,-67.3959478570207,0,0.3922,61.0
0.5767,0.0737,111.95991603685351,-8.135538392651483,0.058191659709212,0.29296011411411677,1603.4830510002307,86.3747191425714,1,0.5417,92.0
0.5,0.0911,147.85833322704624,56.99511184457488,-0.0240817512807325,-0.1156876740008459,1614.4404891425263,-37.1482892902859,0,0.4196,67.0
0.3373,0.0779,53.0,-13.945436482630058,-0.144390965525318,-0.191347304988272,1461.418328935753,-75.13283520670484,1,0.5392,131.0
0.4634,0.079,56.201048423316536,-30.298951576683464,0.0,-0.0429888008079466,1547.248902115485,70.97309769358571,0,0.4615,76.0
0.5889,0.081,93.33809511662427,34.58809511662429,0.12794109433584122,0.2819686631783418,1640.8389604283946,0.4802994604569903,1,0.526,94.0
0.5767,0.0737,107.04259998778942,29.78825070557376,0.12794109433584122,0.29296011411411677,1510.961650863571,10.8480953791277,0,0.3981,55.0
0.6451,0.0735,111.6261543394987,-30.78332425360876,0.0917908126104195,-0.0103556557587373,1662.3105890973638,49.75083692466501,1,0.5291,66.0
0.3126,0.0665,114.55560953789649,-11.045048711651331,0.12794109433584122,0.0713107294445072,1462.6344822883143,-209.9694228434596,1,0.5103,164.0
0.3923,0.0734,122.9693000900063,-27.26828996322965,0.1188775783777512,-0.0636484630361096,1502.1854849785425,-158.0373664605968,0,0.447,81.0
0.134,0.0662,0.0,-30.77386360737625,0.0,0.0626892391056791,1473.019415306965,-105.7400033959134,0,0.4404,106.0
0.7091,0.0579,53.02386360737625,53.02386360737625,0.088194871112646,0.088194871112646,1508.0316306851912,25.75521200085177,1,0.5756,104.0
0.5366,0.079,7.875000000000002,-0.25,-0.0161862631963509,-0.0424834508817169,1468.4567176373778,-15.15606065182078,1,0.6138,80.0
0.5767,0.0737,66.60362998367302,59.35362998367302,0.0874361894860498,0.0807750537445401,1556.8291508435284,28.925192403445408,1,0.5656,123.0
0.4634,0.079,23.86485386504598,17.942834572608643,0.0471679279122101,0.0619650955594886,1499.1196723166388,58.00899188144149,1,0.5438,147.0
0.5889,0.081,11.125000000000002,8.531250000000002,0.0312710845523927,0.0231349044454065,1485.411065693442,32.762908182958654,0,0.4615,157.0
0.2687,0.0633,11.000000000000002,11.000000000000002,0.0,0.0,1461.301293651044,-5.3743113838841055,0,0.4625,165.0
0.134,0.0662,0.0,-52.13645830676157,0.0,-0.0123122971958286,1492.9289007988095,-110.78977767916558,0,0.4426,138.0
