PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,binary_target,playerA_points_won_pct,minutes,playerA,playerB,pseudo_date
1.2750990613506992,1.8417043571356477,0.7545428738833272,0.7856933813606238,0.8230920589591966,0.27569870217329334,-0.5988546873772786,0.1240113817892454,1,,,,,
-0.9944198135182815,0.784038552584805,-0.8045460150319957,0.34859532308558244,-0.3044008984987707,-0.1357592643505012,-0.12660631542095185,0.29717794021720373,0,,,,,
-0.6979539018122629,-0.5610920606147451,-1.2657187616197976,0.33460919759948965,0.5119105549592053,-0.7283840946904222,-0.509557015891823,-0.22434713970507789,0,,,,,
-0.5655602684244573,0.5589898130488022,-0.7428166153559347,0.3668262506670206,-0.26134645498585174,-0.043125660769197556,-0.28520568563091075,0.171087324038099,1,,,,,
-0.31537612632330503,-0.29884824086753026,1.3668335115704155,1.0581771988981783,0.6538278653230146,-0.46009331165731665,0.18886849367335973,0.8528309940635612,0,,,,,
0.07659003027501268,1.5205787033983322,-0.3372791455280468,1.4101798750081378,-0.7203531041456354,-0.3448065356720694,0.7342135439362236,0.34059195470046677,1,,,,,
-0.6909893976992176,0.6075004947824068,-0.8435853012476636,0.5755296904825106,0.0830944984923489,-0.17151484696462677,-0.3770220989722355,0.17509368990978919,1,,,,,
1.8116656111058524,0.2781185306334092,0.1872210879298798,-0.42094249907231407,-0.3015836421278569,0.33600197306601737,-0.8921500008556354,0.22823577081245458,0,,,,,
0.483594232901943,2.929804142448527,1.6535504909853012,0.934856912937307,-0.8852441184673476,-0.6883533714066294,-0.88744223053437,0.23873245523063438,1,,,,,
-0.39579185047628473,-0.717482650737216,-1.696942866106666,-0.9044820306715742,-1.302866740838346,-1.3442429077446572,-0.9420595504045284,0.02913854069356259,1,,,,,
-0.6689083435821963,3.1975111841307946,1.3843798650960373,0.2631862570455499,-0.9234300979791975,-0.796186857499599,-1.0329178078182275,-0.040407232214319105,1,,,,,
-0.9672995501132801,-0.20621946585475717,0.5575498394676698,-0.3961627089521187,0.030527683331229252,-0.06845007409721687,-0.33038377781331396,0.7992650503453868,0,,,,,
1.1684584489846956,2.404428149752298,1.1702053823039693,-0.9535245049441881,-0.2443666150623124,-0.008479655378393345,-1.3620704174066027,0.17957466302247752,0,,,,,
-0.3444564055312689,1.0683410213750095,0.8063564242494466,-0.04661222373176629,-0.10962030386307986,-1.0998816707475196,0.3390645257540066,0.8077459307571087,1,,,,,
0.5827947582958708,2.4927476868937943,2.4557504597416084,0.3493003131391216,0.769749039851564,-0.8027851528889911,-0.6079021540014786,-0.2024260712537258,1,,,,,
1.1527614755537339,0.8731007595632123,-0.13406863852424766,-0.526711346269515,0.023920224750444835,-0.20880218605314899,-0.9076046236997383,0.12758998058112916,0,,,,,
-0.31320351033128147,-3.335679077364697,-1.42853402873,1.230082256939254,0.07153123769043557,0.05242814845689465,-0.5109558734465606,0.2476783524778228,1,,,,,
0.8739708521701508,-0.6488089864817832,-1.4777417431264401,0.7406453901899279,0.0274217159574711,0.27762525022502094,-0.9569807762260938,-0.23892004855249252,1,,,,,
-0.9502187302041621,1.8466739947624804,0.6571299375656794,0.5179511821104458,-0.13940666560521456,0.22611045369301053,-0.8651107054809731,0.3081947093468458,0,,,,,
-0.3485328043524436,0.814161135834931,1.0504847946374185,1.7392458187251743,-1.533598066942164,1.042771386822434,-1.5795441276965414,0.2600599593799615,1,,,,,
-0.7009567161850045,2.7760632688179445,2.0998593393446825,-0.21162757843306945,-0.7910775808421504,-0.6823740389432977,-0.8536990125420949,0.7578407932249086,1,,,,,
-0.6834009265638069,-1.5787337895155293,0.9960490852883841,1.7811380307546214,-0.29932401028913985,2.5196529049153873,-2.2047291428243097,0.3851363535959671,1,,,,,
0.4890909033695188,-0.14620090458862986,0.3405162201015378,0.34802725198387946,0.10959451160909967,-0.545039753147802,-1.1722510583220296,-0.32813374483400093,0,,,,,
-1.475824697109315,-0.5189644360417751,1.2845267468960524,1.127465831547828,-0.8217336357660747,-0.1606356079197226,-0.16690001811882457,0.6773352875106089,0,,,,,
-0.09364743595240528,-3.3826199987806542,-1.3097552143359545,0.8859794163336989,-0.6412000290923381,-0.07177473337766876,-0.9976767336694785,0.32051759328933216,1,,,,,
-0.8555685218470174,1.2459503302656973,1.4194545776770582,0.8135366137441997,-1.3505667082030355,0.7028824907353264,-1.7293495401111465,0.42573375660131363,1,,,,,
-0.032979456495498084,-2.807339931924662,-1.3868571384875743,0.5910674695099278,-1.2009977966957917,-0.47510161899768566,-1.0448567159970348,0.03536555541032188,1,,,,,
-0.5963339731874568,0.9126476939162259,4.39292391231096,1.026214652790933,0.10944954594881552,-0.3685794412151574,-0.5171170850283778,0.7686043164417693,0,,,,,
-1.1534623875171797,0.9081881834325831,-0.8139380167872415,0.4214794194964783,0.22636107401188565,-0.29345676841589513,-0.01462111992417744,-0.06453946344650638,0,,,,,
-0.8021191025501276,-0.15859198619833342,-1.4726901140821531,0.8149350941464956,0.418760471428087,-0.4798139709194985,-0.21897311413879128,-0.2390432120049436,1,,,,,
-0.7376418368001324,-2.187609305000992,-1.7240238488382664,0.34688620536793374,0.33322981415069286,-0.7823008790951234,-0.42234163360278015,-0.2612004239765246,0,,,,,
-1.2494872166191413,0.0914937809193479,-1.7157229804531102,1.0418726049244853,-0.26660483580673255,0.22230054386936907,-0.2570521168164555,-0.3169386641347633,0,,,,,
-1.4170510850555427,0.5504326412977518,-0.8109774566883561,0.8333225113887425,-0.09753434756444064,0.3407429704839191,0.5006349888376985,0.5420256258827292,0,,,,,
1.0972556858462286,0.7545352559624989,-1.1060808513415274,0.1871093343989197,0.3848029751826469,0.17076537182407334,0.1605687141255211,0.4348204990412956,1,,,,,
-0.8666701347989256,2.540593941530907,-0.1574272996988817,-0.5337674558506162,-0.541001143530174,-1.619576599399789,0.7142856279001335,0.6789030424482676,0,,,,,
0.09164670685007542,1.7184643539743751,0.7548267582273336,0.481742490210657,1.0321449079456544,0.262255223735084,-0.42603933770438746,-0.1366150063605677,0,,,,,
0.4252519020061546,0.8292232054986864,-1.6984581852193203,-0.02923786119591992,-0.37937029966930996,0.43828631933806567,-0.1418200245535054,0.18007188302068158,0,,,,,
0.4193461457945783,0.6957484191378681,-0.9246382256943884,0.3692053988687499,0.9396795208217589,-0.4204962688763653,-0.5737404468725149,-0.7069173142847707,1,,,,,
1.4140355992408424,0.4449723297549345,-1.7915203935666815,0.9338500902556441,0.2619873767047857,0.632773142475169,-0.17467173845539072,0.18860711212729583,1,,,,,
-1.0168553114768768,0.6016611023680071,-0.7857864615755681,0.34985025518358326,0.47013831937198947,-0.03799300928359422,-0.005788412336923574,0.0984010873468934,1,,,,,
-1.3963715208503285,0.5032697473325103,-0.6424555533563727,0.33386922756980486,-0.05079466617405152,0.3750288122897402,0.5537448431327724,-0.1996501793639379,0,,,,,
-2.19172212498487,-1.4481653361196545,-1.2897678117233748,-0.40737048115322977,-0.2414960380724999,-0.3436446093212966,0.5032241838724747,-0.002126168025053302,1,,,,,
-1.2588712029966482,1.1563441491226203,-0.21083253200530375,0.674018406329243,0.13962880080305592,0.4523749908194605,0.27687155474744096,0.2822533457433644,0,,,,,
0.23864619905440254,1.830275339953163,1.9760032453442602,2.4418262479660147,0.4684991077112269,-0.004209426967860044,-0.46313713972983545,-0.1133917155443431,1,,,,,
-0.977395469315396,-0.4548463146197079,-1.7417570538257028,-0.6407086968303861,0.02791587601454873,1.8414022134840597,-1.4964127964563376,0.12320335823743131,0,,,,,
-0.46967914534420724,-0.7757684536708407,-1.4635404798657778,0.14033876733397946,-0.30002486992922245,-0.2380119286114372,0.3287953964951644,-0.03677578854619557,0,,,,,
-0.9945826544468974,1.078429060679234,-1.2929537703369232,-0.9965196556023784,-0.49058375218335115,0.023613485778218122,-0.218215371068405,0.4058766226121421,1,,,,,
-1.7851318504007165,0.37038176100748677,-0.5080768696567439,0.7563770600333817,-0.008788626925162796,0.2223996816079311,0.3167268202282287,-0.12343280421335337,0,,,,,
-0.08952700041179251,0.6292005424272152,-0.8731310066427407,0.5043847937280613,0.21653229051226372,0.22024953728391727,0.33225301399773277,-0.0991728497545448,1,,,,,
1.0242355157068785,-0.7114796922823466,0.28757463761692004,2.1355524879405436,0.5822694209584153,-0.22626559792435544,-0.2518516639484345,-0.28507151345451576,1,,,,,
-0.4120766579191907,1.2463095224315068,-0.7212180658452301,0.5630712006688792,0.1573033232854546,-0.5038682545328783,0.2897362481128807,0.2077651545223199,0,,,,,
-0.9923938637682824,0.7057667223227255,-0.3503554992867047,0.6643103083203503,0.5622284994644985,-0.0014975655113547623,-0.1312527868748163,0.2222550612122449,1,,,,,
0.28544966949094513,2.3120767204049324,2.3912148469860584,2.3279621761808187,0.9204425516745812,-0.8412120983269485,-0.5569952012912838,-0.6102659625044632,1,,,,,
-1.2863012661569666,-1.579588294394921,-0.09257720122843603,-0.21029804738022442,0.21367186912668049,-1.260172654652563,0.7031568667305501,0.7751413805387172,0,,,,,
-1.4241794667340626,1.4544574811067585,1.515908521339874,-0.05977936657426618,0.10871717281211228,0.10293277630226788,0.024496638017501442,0.26357276068179014,0,,,,,
-2.128696774697148,-0.7327645729090309,-0.0660923861714822,-0.36867231030583486,0.37079878924920867,0.446855089830305,-0.5541110184951151,-0.08412305450751847,1,,,,,
-0.8393833633448176,-0.5767145960031329,-1.7723592410964326,-0.17562181223304424,-0.8034480318214438,-1.8099898073909777,0.030919429384125056,-0.13579959728921046,1,,,,,
-0.8758837112905914,-1.395061240587978,-1.9974025591279172,-0.9621429742209596,-1.0305053931387596,-0.9627970379658183,-0.37629298510640863,0.1935885419453842,1,,,,,
-0.6579792625922376,1.6531761843990678,1.1559121273201498,-0.35010001281981606,-0.4431504661241594,-1.5267939002767636,0.8082443321365635,0.6108202326855318,1,,,,,
-1.2134162029156337,0.03233094235367476,-1.4529436328747696,-0.9680013351158481,-0.5799756672641909,0.9285817172744518,-1.220730992830224,0.34668691271743574,1,,,,,
-0.077727632121409,2.2558972855351715,2.5177982320364856,1.923208536808849,-0.0970537958422911,-0.3409133844586475,-0.02332030484806133,0.05354377993391751,0,,,,,
-0.8430051119497961,1.7040794710364455,0.2824092842777492,0.3442300332685998,-0.45085992491669075,0.40300808862754495,-0.6003462587393537,-0.113374193871466,0,,,,,
-1.459127486593082,-2.838293174791447,-1.0192885781815606,0.9807435421125146,-0.35132454008577674,-0.481825181151789,-0.31412394763416673,-0.2481104602451936,0,,,,,
0.9343259294973707,-1.440647752796723,-0.8569475710039015,-0.4933498194975111,0.8164497486527234,-0.5712837607830697,-0.3891928070456418,-0.04964025543448161,0,,,,,
-1.204455028675877,0.22282261020976588,0.9667057599339876,-0.1401663798703743,-0.33447071802052825,-0.28677625177107197,-0.8712703426004718,0.14169554542144855,0,,,,,
0.9155470164571904,0.4560611525941612,0.13378927255592785,-0.09931051472619593,0.16445446863610627,1.3184044665286854,-1.1126113390854921,0.17814065017312317,1,,,,,
-0.1605115847178062,1.3347722505887527,1.244088179740884,1.6009169636169258,-0.02092973535071628,-0.42451523893420073,-0.3552151745920032,0.42803041319522594,1,,,,,
1.1123474990393092,1.3466975186434031,0.6841610186622329,0.4584535323266288,0.6476044021276764,0.2288635717118951,-0.4700411737275006,-0.23642281569640358,1,,,,,
-0.955614950221491,-2.4410548652673567,-2.3709600043024186,-1.0882824390685206,0.0004672036519753709,-0.024092836967701925,-0.6272311104624145,0.45764109279276083,0,,,,,
-0.8904040782945533,-2.156464455012184,-2.0049349799978557,-0.1920742121312797,-1.2501559791773176,-0.3845442226020021,-0.576271403021125,0.21254910667287055,0,,,,,
0.6412774973161303,1.9376470731644526,1.7434178024112523,0.6525932078458803,-0.984105146035737,-1.130805658281229,-0.10396162325524688,0.3563034785458071,1,,,,,
-0.16410746270331344,-1.6491316670889609,0.4054468850557778,2.1834124692374286,-1.0923061822372608,0.6082800592970712,-0.4676909078580653,-0.12997648082632599,0,,,,,
-1.2869118895133504,-2.1231208344016608,-1.8603716729646902,-0.037753711732512754,-0.4710239355332028,-0.41230280462174307,-0.11569983192237833,0.33638117773255066,1,,,,,
-0.13838923452432828,0.24405080823715744,-0.7550051406102447,0.18567694831272666,-0.6547499089605926,0.27260711409254396,-0.4616559079127614,0.5103110172882381,0,,,,,
0.3453423190537993,2.386808869218077,2.2307242382416983,1.62313746605486,-0.5398384142914187,-0.10834420823296514,0.08576410937048344,-0.27482684118100176,1,,,,,
-0.02447057911877244,2.383983073642263,2.4275146808571195,1.3468227332827687,-0.17882861253381288,-0.6316593602336767,-0.5733842503301603,0.1705255675414035,0,,,,,
0.8743590494481153,0.8183503585951482,0.6746757456789694,0.13316578919594138,-0.9533319484775663,0.9031710060948647,-1.2947366920483703,-0.0806499936091995,1,,,,,
-1.5203715359396563,1.1881686965936462,1.9166530167190794,-0.1480113474545978,-0.4817629084642647,0.6138938940837985,-1.379817976180046,0.07931690137818467,1,,,,,
-1.0656969593719154,0.5839309048265358,1.0184433668623771,0.006178487975514113,-0.918727351422775,1.3082496473651568,-1.8516455375011573,0.016311952384714033,0,,,,,
-1.8049682471534738,0.8515705834545387,-0.1987928392790059,-0.9941731781507572,0.10127982351103597,-0.11779886102979047,0.5270815052050383,0.6473875196546557,0,,,,,
0.3586864996973507,1.0015571076783847,1.4500502435555518,0.6380005402272199,1.619254025158217,-0.09770097309771998,-0.8086342249697915,-0.17940717956385568,1,,,,,
-0.6830493489737635,0.2543187230414541,-1.139714225466329,0.5821814614246739,0.3568086486618902,-0.042066438370459064,-0.2278303100933178,-0.04638525711350882,1,,,,,
0.06130133787643109,0.9192642156265343,1.3001929145007816,1.4779110172491035,0.6914812935851431,0.38676516085695356,-0.30497808603292115,-0.014372223453630094,1,,,,,
-0.47218780338531596,1.1403574405555614,-0.017802354908319686,0.9915346552908189,0.34909044278659856,0.17612691324590682,-0.0005379563639521226,0.4131008179262903,1,,,,,
-0.34505790968471206,1.029461940003442,-0.6319770444667785,0.9989784599304696,0.4007309169364953,0.0792510601794238,-0.2639329703664315,-0.013763188579670486,0,,,,,
-1.1599204231649156,0.2046483519874261,-0.06499122079764369,-0.311738915437872,0.9218142516900146,0.02492597920707254,0.19202772420327868,0.7656228250831489,0,,,,,
-1.7414261412617957,0.6072714266879009,-0.644977882413644,-1.384099001769407,-0.13508937532643925,0.31744485611301787,0.23042541817596424,0.606677793388896,0,,,,,
-0.8644394381117263,0.6529641517006005,-0.9020021467981644,0.538941787081537,0.3522282946488279,0.005259721550833275,0.03689214294775306,0.10861137483993563,0,,,,,
-0.6449623115404114,0.7231325224324636,-0.9895856618517016,0.3887677267819418,0.19137357724207948,0.06847417379637175,0.0865746154651918,0.19613020513469945,0,,,,,
0.3923538425850028,0.5069100212623093,-0.4982302897795956,-0.4053881993471693,1.439151362300903,-0.4476634340549523,-0.5045512232171612,-0.09050530891457012,1,,,,,
-0.45578129186593846,0.4830651629259001,-0.525269661260425,-0.19721890328293915,0.8009408950807695,0.125271984409452,0.33147682113571536,1.1785505512344558,0,,,,,
-0.4279991168247962,0.4691321405664707,-0.5163327306500822,0.03917694854837039,1.000892935979144,-0.33542284251989196,-0.40391174522710344,-0.36775763691552776,1,,,,,
-1.604356147803253,-0.8713215780235054,-1.912374501127016,-2.48201706227081,-1.142061296964299,-0.3226470573149223,-0.46302311050460776,0.3410097010660873,0,,,,,
-0.006135099383018591,0.5758229815344144,-0.12711689327558945,-0.27471082280812237,1.4774314277170542,-0.4686606418013959,-0.6802739399938362,-0.4008696434678113,1,,,,,
-0.5467822254984379,0.5378444736503707,-0.7338762592831639,0.6046498294740899,0.5769989835008277,-0.14436546614930898,-0.1758518049274065,-0.06580333823406354,1,,,,,
-0.8482455846580386,-2.8664496803473924,-2.157241805976476,1.2763547746529074,-0.8934101320571421,0.02937627907812063,-0.7965909604198087,0.07716078799069484,1,,,,,
-1.6019034230329456,0.5249193445190702,-1.5527742682163366,0.09103726869447305,-0.5235909800156343,0.6785509658964135,-0.03899509137931142,0.43146913064616677,0,,,,,
-0.2402181374346765,0.5091235081621367,-0.47041233564849216,0.031059332146339044,1.3107003573966372,-0.5847777976436918,-0.7791287469817839,-0.526604732964344,1,,,,,
-1.6196318869802067,0.6762264176385954,-0.6094953352823772,0.8240471716189348,0.36519951488301733,-0.08544840604029395,-0.2081148331904194,0.01031270062708914,1,,,,,
-1.4625421762004887,0.5226940852877106,-0.9374157954722538,0.1613279787695389,0.19577086809996175,0.19915129337853538,0.0018633702880790344,0.2437254373964313,0,,,,,
-1.6395902055207459,0.3111000878330703,-0.22495002184234733,-0.3644774640025978,0.28744835345682684,0.4233011305390072,0.714271932618595,0.3135382808824474,0,,,,,
-1.9037384425065644,0.33472156452447527,-0.3012194177839666,-0.47978782990464075,0.6646212439521476,0.045409729436187776,0.09971475851025322,0.17449163940400578,0,,,,,
0.7077271731379411,-2.132469099613875,-1.8975105538997998,2.215610301134765,-0.23327108688389586,-0.33201374306805037,0.48946937994917283,-0.40169943100754985,1,,,,,
-0.8549060379497235,1.7317660212865456,-0.27730433299532975,1.333539067445827,-0.5767736533146075,-0.21846297077433796,0.11304766314644059,-0.15240342819070138,1,,,,,
-0.9060471159456143,0.5110695616128109,-0.6121854966593064,0.09495024588056435,0.4352692116307602,0.16845491567256224,0.32113710099917425,0.3829946773306112,0,,,,,
1.1415299116601507,0.6355280276793843,-0.7985847655844232,0.11466130852886737,1.0466788028554745,-0.294694048501984,-0.36495482362336407,-0.5936766522161572,1,,,,,
-0.997318808651997,0.6876134687004419,-0.9613898639483424,0.599041111106455,0.43979158701545074,-0.10684922287816985,-0.11959414517365682,0.22745869645687067,0,,,,,
-0.3591264684095109,0.6227623011959312,2.697051717377135,2.2711916073978573,0.5373812615897339,0.1540094457700596,-1.0431962653827305,-0.03896076855403888,1,,,,,
-2.692804713567723,0.23132444437005306,-0.09510687542183836,-0.31178275832190117,0.08050365461009541,0.38090992187788153,0.6120446156001041,-0.4000492451930804,0,,,,,
2.5282943781920877,0.691863323840205,-0.979753049149213,0.4294847474259354,0.5242109303472464,0.26922044492289754,0.4092411234067707,-0.29300609241945397,1,,,,,
-0.6423628033937132,0.6433570448138192,-0.8389671235616151,0.3478800060495118,0.7342791313312348,-0.29694486845505785,-0.3848843478954428,-0.3171421331880677,0,,,,,
-0.5551684107530503,-1.6268632295684704,-1.9167566516821875,0.5657708101368034,0.2381843674257396,-0.37784578113880957,0.23496643259009242,-0.06764656962326866,0,,,,,
-1.658253720234729,0.1769965396700534,-1.995791036197273,-2.282504704424715,-0.8075718418051167,1.1554036564615926,-0.9048683249431292,0.1625936487275825,0,,,,,
-1.3205764190639626,0.5144553720150914,-0.2852940337438746,-0.41258122763605587,0.4492696524645065,0.12283657309309393,0.5008042163144665,0.5302437804809432,1,,,,,
-0.6933433781507972,0.7642289782219376,-0.8379182833921506,-0.11907655541488688,0.24412496055607888,0.013034482152993927,0.12815311040947,0.5050683845325445,0,,,,,
-0.9029226213144912,1.395279266091432,-0.05103878819954022,0.6719657969380902,0.37902959342427206,0.439697869297021,0.14793195347023042,0.6970246161103718,1,,,,,
-0.3769152842877985,-1.4694720743861982,-2.1665037609064375,0.5990344831479031,0.4681823052405129,-0.9542682097733071,-0.19512287094066882,-0.2586200955847455,1,,,,,
0.6298503090576929,2.7592852343327237,1.0453623309647802,1.320248807728838,0.7646889742755465,-0.2438251333779198,-0.44743340825122496,-0.5293404272388803,1,,,,,
-1.0948016944719563,0.4394049571593442,-0.9948371400827025,0.11156213234530711,0.12114166924247066,0.42501985618462135,0.1518220592050201,0.3508576903003261,0,,,,,
0.13871760719300041,0.5080497877303014,-0.5076996680967579,0.9934887692643445,1.0793421649234878,-0.6488566875096088,-0.9997437036803081,-0.9831950212589672,0,,,,,
-1.3255246384593493,1.7002404568650027,-0.21849878446138424,0.9033187574026751,0.6449216433463008,-0.06431514518905755,-0.7024151239052456,-0.14715876339740955,1,,,,,
0.6485218584967376,-1.7954757448845233,-1.6579488349153848,1.3099823739829466,0.43642684180246105,-1.1491486578855634,-0.11233258122136208,-0.22109260213138368,1,,,,,
-1.109844868811934,0.6390779904657521,-0.8194067876806282,0.34163596097862087,0.7900574248374782,-0.4383165384180812,-0.5946174540254221,-0.5522994665464636,1,,,,,
0.2760283948718485,0.7166919939089699,-1.062335844564212,0.9163586034844485,0.536904158264294,-0.3244924961383553,-0.5108603053655565,-0.5433955682016268,1,,,,,
1.4241053287602372,0.48416995158023735,0.3009631969454966,1.3384833952684587,1.0359584132991666,-0.08068902544744547,-0.3875626894675926,-0.05676363759414674,1,,,,,
-2.143773935871162,0.2680244076183833,-0.5445531929483926,-0.32487505541171097,0.4852562947227848,0.2659787403134516,0.104479447673644,0.5285143548015213,0,,,,,
-1.0152167957045193,0.7672401175452586,-0.7721488797853875,0.3550346391375978,0.24471688336806233,0.003447023483284108,0.3069884249946482,0.6390080775225269,0,,,,,
-1.4359757289117903,1.414106514767624,-0.2465003733372935,0.084355031404536,-0.31863092157798295,-0.436769663691793,0.9899925436900965,0.6185142801417163,0,,,,,
-0.7919484690807835,0.6006129678247707,-0.7351070457912147,0.01783339831748026,0.3827029379550155,0.09435400734746784,0.174950442707508,0.35947532661955595,0,,,,,
-1.0229361114355877,0.44968530758989134,-0.5148201444141153,-0.28257473933250843,0.5991888990377567,0.20844247890281603,0.36628332188951507,1.0574522719327732,0,,,,,
-0.4676109900848482,0.4743327312536555,2.050754070523835,1.9990698814544539,0.7503397271539187,0.36857448145274596,-0.34376859633737783,0.5998606755294994,0,,,,,
-0.13881831941622683,2.418899228595006,1.6966006282250803,0.8714145604379332,1.036337950067455,-0.26197679402831225,-0.36207487972568636,-0.1998685217470144,0,,,,,
-0.6778411346322165,0.6714850220855532,-0.9393564312094295,0.5898710102263423,0.34826935162105604,-0.012344117765792912,0.0005278431439449062,-0.04488313429840263,1,,,,,
-0.7042244369230881,0.632487717234274,-0.8221890027116494,0.33595115989097574,0.6920597837838057,-0.24812997513778728,-0.3120742544355457,-0.23685607081781243,1,,,,,
-1.7804881163841872,0.3444193619183666,-0.24554638747234028,-0.4508192571354029,0.2259859265843789,0.3832248587031477,0.6430773938802195,0.2057881268496897,0,,,,,
0.7510425765827302,-1.2350718303988664,-0.8839129405419145,-0.19440066940396525,-0.09816766786585206,-1.252921896820435,-0.14572749732782375,-0.06039906020848321,0,,,,,
0.5713605371189503,1.272108380754794,1.7423176700701757,1.5511026670953876,0.21110580061223416,-0.5842573860830764,-0.1989313982352025,0.1394444135675117,1,,,,,
-1.0214381814138749,-1.0053281882141725,-0.5505475858621965,0.09429937644344331,-0.29201375776293226,0.2605582829741044,-0.7735439896637933,0.5192596593385495,1,,,,,
0.9852290213363457,1.169663002829342,1.4025534119029348,0.4651052866888439,-0.2967999618964849,-1.7099936129457027,0.35294935927597226,0.3842439322637228,0,,,,,
-0.24626953355957767,-1.5938007326470747,-1.6972220909471092,0.43225240861180053,-0.27159432758257607,-0.9847511195054027,-0.6224155999666098,-0.26791582014389465,0,,,,,
-0.7557060036407847,0.9435281263315217,-1.135959133184768,-0.7270609047086606,-0.34081571123328286,0.010798871559133954,-0.20640220791478012,0.41613841674215557,0,,,,,
1.901270947933426,-0.45949468156328915,1.607704171188525,1.415429412810011,0.18189058787048218,-0.22108657426472872,-1.0122033645800224,0.0038788184394457936,1,,,,,
-0.031758664720890714,1.4060239662477474,1.2511954433584165,1.4765348394083389,-0.01954007178317813,0.07116741840221424,-1.1880890900617205,-0.09445100103625902,1,,,,,
-0.7575420687245071,-4.013964149633957,-0.26288375705508243,0.4774950723227766,-0.11891918428584276,-0.15241639716730868,-1.021876250193647,0.5649831130724574,1,,,,,
-1.2469719252119007,-3.1489753777629597,-0.5802446986834369,0.3947292593631772,0.4142360620019325,-0.5916903607932582,-0.467983137335506,0.774674418290914,0,,,,,
-1.1642774616701004,1.9047670851981533,1.80410664190239,-0.38581359533138126,-0.05843025154948806,-0.7541573447331714,0.5033709252711323,0.24660515322143814,0,,,,,
-0.04506657904548833,-3.2737997270762333,-1.4672160471491236,0.7864224584129862,-0.5276488386375819,0.5341343958621624,0.11557038025138097,0.294348529540572,1,,,,,
-0.5418629506814331,-1.8942810034536701,-0.23448952536214598,0.6691331770493039,-0.25282305743381184,-0.34102174893430615,-0.39650704294350236,0.41627332082702967,1,,,,,
1.26546435231669,0.4054099165764532,0.4827815157550059,0.5571140235178701,0.18770352519660605,-1.7596467237770879,0.28512234531533853,0.09868971618501396,1,,,,,
-2.17690849172598,0.4303555452644102,3.186301979801886,1.1367815151911382,-0.09637234853669494,0.8261385806097108,-0.5250858784652213,-0.1710650443866835,0,,,,,
2.806700628597378,0.5568258740409059,0.3054206419576441,0.5218925876116787,-0.48505872697265723,0.15302626363164698,-0.5770314196832601,-0.0968867052853142,1,,,,,
-1.3440246598646013,-0.06247181975053345,-0.6257988053169176,-1.4335293508334832,-0.8306499129504563,1.396995886992564,-1.0972358069002275,0.31286261563768913,1,,,,,
0.03184279080920646,-0.985955332617081,-1.353899849657755,-0.44748506369916724,0.029642452839889675,-1.1008205000004159,-1.1147303081975592,-0.4716722698278825,1,,,,,
-0.1833404963287476,2.4415543461201232,2.3009061272844233,1.5838249484908173,-0.04906711700722623,-0.5961480809843357,-0.4448026041157103,0.22923749404959312,1,,,,,
